entity,app_name,group,source,country,lang_query,rating,text,date,thumbs_up,app_version,lang_detected
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Nicht möglich, 2 GETRENNTE Kunden Nummern zu nutzen. Schade. Offenbar werden Zugänge auch einfach Kommentar los zusammen gelegt. Das will man sicher nicht immer... Ja genau das will ich nicht, denn dann wird der zugefügte Zugang gelöscht und hier integriert. Das schrob ich aber auch gerade... 🫣",2023-03-28T13:29:52Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Installiert und nix geht mehr,2023-03-27T11:57:57Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Unglaublich kompliziert 10 x anmelden, dann 10 google......dann bitte warten",2023-03-27T11:33:57Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles kann man auch nicht kaufen weil es woanders günstiger ist aber wenn man zb gutes Fleisch möchte ist man hier richtig,2023-03-22T16:29:24Z,0,3.48.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich kann meine App leider nicht mehr öffnen auch nicht mit WLAN.,2023-03-08T10:25:14Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Wir ja Klo reicherrrr1unn GB. Gw wieder w wnwnh ZTE,2023-03-08T07:07:07Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Hängt ständig , Markt lässt sich nicht wählen , müll .....",2023-03-04T22:14:38Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Warum muss man etwas kaputt machen, was gut funktioniert hat???",2023-03-03T08:19:21Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Nun funktioniert alles, besten Dank für die Hilfe. Ein paar Kleinigkeiten könnten noch verbessert werden, aber so ist die App ganz gut.",2023-02-23T21:47:18Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Einfach gut,2023-02-21T16:46:59Z,1,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Tommerhack,2023-02-20T04:08:09Z,0,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Funktioniert nicht richtig. Kann nicht meine Metro auswählen. Zu langsam beim Starten. Werbung wird nicht angezeigt. Ist nicht zu gebrauchen.,2023-02-15T06:24:13Z,1,3.47.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Leider funktioniert Scan&go offenbar nicht mehr (nicht nur bei mir).,2023-02-13T13:58:17Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr gut,2023-02-09T12:46:38Z,0,3.47.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Gute App mittlerweile, aber Coupons werden von den Kassen bzw. Kassenpersonal nicht akzeptiert. Kassen zeigen an, dass der Coupon ungültig ist o. ä. und statt zu helfen ist es natürlich einfacher sich unwissend zu stellen. Daher nutze ich Lieber wieder Plastikkarte und Papiercoupons.",2023-02-07T10:47:18Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbenutzbar dank ewiger Ladezeiten, die meistens kein Ergebnis liefern. Cyberangriff hin oder her, das kann doch nicht zwei Monate dauern?",2023-02-04T19:50:42Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit dem letzten Update werden keine Prospekte mehr angezeigt bei mir. Fehlerbericht gesendt und als Antwort wollte man meine Kundennumer haben??? Was hat meine Kundennummer mit der App zu tun? Meine Karte ist nicht in der App implementiert.,2023-02-02T16:56:58Z,1,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Praktische Erfindung, nutze ich regelmäßig, allerdings zu wenig bekannt bei Metro Kunden",2023-01-30T13:23:09Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Die App ist Gut Gemacht nur manchmal geht da Karnix oder ladet Ewigkeiten.,2023-01-28T09:26:27Z,0,3.47.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Einlesen des QR Codes von der Karte nicht möglich.Warum kann man dann nicht händisch eingeben?,2023-01-23T13:26:11Z,0,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"App kaputt gespielt. Marktauswahl nicht mehr möglich. Blauer Button ist funktionslos... OK ich nehme die Bewertung zurück, beim öffnen des Prospekts in der Mail, öffnet sich die Webseite und nicht die App. Also ist die Webseite kaputt...",2023-01-17T10:56:10Z,1,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"....ich kann nichts negatives sagen , hatte etwas Probleme damit die App lief aber direkt vor Ort ist mir super kompetent weitergeholfen worden . Auch die Preisabfrage vor Ort im Markt funktioniert bei mir fehlerfrei - ich bin super zufrieden!",2023-01-16T22:12:57Z,1,3.46.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Übernimmt nicht den Standort Oldenburg.Nach Eingabe von Oldenburg sucht die App in einer Tour aber bleibt auf Düsseldorf,2023-01-12T04:32:33Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Praktische App. Karte somit immer dabei. Artikel selbst scannen und papierlose Rechnung finde ich auch sehr gelungen 👍,2023-01-11T21:35:17Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Sehr zufrieden,2023-01-05T16:56:35Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Die App ist einfach zu bedienen,2023-01-04T14:30:05Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Die App würde gut funktionieren, wenn beim Aufruf der Werbung nicht dauernd diese dämliche Animation vorgeschaltet wäre. Dadurch lassen sich regelmäßig die Prospekte nicht aufrufen und die Animation blockiert alles. Diese Spielerei braucht kein Mensch. Ich möchte mit die Prospekte ansehen und keinen fahrenden LKW in einem Kreis.",2023-01-03T19:41:24Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Perfekt, alles was man braucht",2022-12-29T16:02:54Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Die App ist eine einzige Katastrophe. Eher gewinnt man mit 6 Richtigen im Lotto, bevor sich in der App ein Prospekt öffnen lässt.",2022-12-29T00:06:06Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit Monaten Probleme die Prospekte zu laden. Sowohl per wlan oder mobiled Internet lädt sich die app quasi tod, beim Versuch einen Prospekt zu öffnen",2022-12-27T10:15:31Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Stürzt häufig ab und und funktioniert nicht richtig. Tickets an den Betreiber werden nicht beantwortet.,2022-12-24T17:15:19Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"In der App werden zwar die Rechnungen angezeigt, aber wenn man ein PDF-Dokument erzeugen will schmiert die komplette App ab. Bitte dringend fixen!",2022-12-22T20:44:48Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"App stürzt bei egal was ab oder macht was sie will. Hat auch nichts mit einem Cyberangriff zu tun, war vorher schon so!",2022-12-22T17:29:25Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Das Einzige,was sich in der App bewegt, ist der Weihnachtsbaum. Anzeige der Prospekte dauert Stunden",2022-12-22T12:47:46Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich weiss, dass es es einen Cyberangriff gab. Aber dass die APP seit fast 3 Wochen nur noch abstürzt, geht einfach nicht. Wie lange soll das noch dauern?",2022-12-18T19:54:05Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super Idee, Karte konnte nun endlich erstellt werden.",2022-12-17T19:52:57Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Funktioniert sehr gut.,2022-12-16T15:44:11Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"UPDATE: Der Login klappt wieder. Tolle App. Erleichtert deutlich den Einkauf. Man braucht die Plastikkarte nicht mehr und auch an der Kasse läuft es schneller, da man nicht mehr auf die Rechnung warten muss, da diese direkt an die App geschickt wird.",2022-12-14T21:25:22Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Login funktioniert nicht. Erhalte immer die Meldung ""Ein Fehler ist aufgetreten"" Edit: Jetzt funktioniert der Login und die App bietet alles, was ich benötige.",2022-12-09T05:29:05Z,2,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Gut sehr 👍,2022-12-08T08:23:29Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Anmeldung nicht möglich und somit sind auch die Gutscheine der APP nicht zu benutzen. Anstelle einer Fehlermeldung, die aussagt, warum man sich nicht anmelden kann kommt nur, dass es einen Fehler gibt.",2022-12-05T14:51:14Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Leider klappt die Anmeldung bereits gar nicht, das Scannen der Karte ist unmöglich",2022-12-05T14:26:56Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Die Karte lässt sich zwar erstmal einscannen dann kommt ständig eine Fehlermeldung, dass man es nochmal versuchen soll. Beim nächsten Scannen kommt die Meldung, dass die Karte hinterlegt wurde. Möchte man sich nun einloggen bekommt man die Meldung bitte fügen Sie ihre Karte hinzu. Man dreht sich also ""im Kreis"" und kommt zu keinem Ergebnis. Ich bin nach 15 Minuten total genervt von dieser unterirdischen App und deinstalliere diese jetzt wieder. 6 ! Setzen!",2022-12-05T11:27:58Z,8,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Rechnungen werden nicht ausgedruckt, da eine Bereitstellung in der App erfolgen soll. Dort passiert aber (immer noch) nichts. Die Rechnungen werden aber dringend für die Buchhaltung benötigt. Wie kann eine so wichtige Funktion nur so lange nicht gefixed werden??",2022-12-05T09:13:15Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Auch bei mir (Android 13) ist im App das Einloggen nicht möglich und kommt ständig die Fehlermeldung ""Ein Fehler aufgetreten"". Eine Deinstallation und Neuinstallation hat nichts gebracht. Auf der Homepageseite kann ich mich ohne Probleme einloggen. Somit ist die Anwendung fehlerhaft und nicht nutzbar. Als dies funktionierte, fand ich es sehr benutzerfreundlich und übersichtlich und ich war sehr zufrieden damit. Ich hoffe, dass es bald wieder funktioniert.",2022-12-04T12:09:32Z,2,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Login fehlgeschlagen seit einer Woche.,2022-12-04T10:19:22Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Leider funktioniert die App Produktsuche seit einigen Tagen/Wochen wegen technischer Störung nicht mehr. Dachte ok das hält nur 1-2 Tage an jetzt doch länger. Merkliste geht dadurch nicht also zurück zum Papier. 🤷,2022-12-03T17:43:48Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Hallo App Team, wann kann man die App wieder vollumfänglich nutzen (Anmeldung)? Viele Grüße",2022-12-03T08:52:07Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit mehr als einer Woche kein login möglich. Bei der Hotline sagte man mir, dass ich solange nicht einkaufen kann, da meine Kundenarte erst nach login sichtbar ist. Ergänzung: es ist immer noch kein login möglich, aber man sieht, dass dran gearbeitet wird. Vor der Fehlermeldung wurde jetzt ein animierter, wackelnder Weihnachtsbaum eingefügt. Das ja fast die halbe Miete.",2022-12-02T13:15:24Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich kann mich gar nicht erst einloggen nach der Registrierung. :(,2022-12-02T09:32:34Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbrauchbar, da einloggen nicht funktioniert! Müll",2022-12-02T07:46:12Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit dem letzten Update kein einloggen mehr möglich in den digitalen Ausweis,2022-12-02T04:34:49Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Funktioniert mal wieder nicht. Weder Suche im Sortiment, noch Online-Rechnungen. Damit ist die App nutzlos.",2022-12-01T18:11:41Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich war ganz begeistert davon, meine Karte digital zur Hand haben zu können. Aber leider liegt irgendwo ein Fehler vor, so dass ich die App mangels möglicher Anmeldung gar nicht nutzen kann. Auch eine Deinstallation und Neuinstallation haben mich nicht weiter gebracht. Da es im Markt selbst Probleme mit der Technik gab, hoffte ich, dass sich das Problem in ein paar Tagen von selbst erledigen würde. Leider war dem nicht so. Werde wohl deinstallieren müssen. Schade.",2022-12-01T12:06:46Z,29,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Vor fast 2 Monaten war der angebliche Cyberangriff. Die Folgen sind immer noch nicht beseitigt. Ein Einloggen in die App (und somit eine sinnvolle Nutzung) ist weiterhin nicht möglich. Ich gehe davon aus, dass die gesamte IT Abteilung aus einer Halbtagsstelle besteht. Das würde auch erklären, warum ein erfolgreicher Angriff überhaupt möglich war. Vielleicht könnte man auch das aufgeweckte Kerlchen, das seit Wochen den stets gleichen Textbaustein als Antwort, postet zur IT Fachkraft umschulen.",2022-12-01T07:57:51Z,3,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Gibt es aktuell Probleme mit der App? ""Ein Fehler ist aufgetreten"" kommt beim Loginversuch. Schade ...",2022-12-01T07:38:13Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Die aktuelle Version der App zeigt in meinem ausgewählt Markt keine Artikel an. Unter ""Sortiment durchsuchen"" steht "" Hmmm ... hier herrscht eine gähnende Leere"". Dazu ist eine Karikatur eines Astronauten zu sehen. Was ist da los? Ergänzung: Für beliebige andere Märkte werden derzeit ebenfalls keine Waren angezeigt. Ergänzung 2: Soeben erfahre ich, dass es einen Cyberangriff bei Metro gegeben hat. Davon war mir nichts bekannt. Alles Gute!",2022-11-30T17:58:47Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Mit Rabatt geworben aber bei der Lieferung ohne Rabatt berechnet,2022-11-30T12:20:27Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Normal gut aber in letzter Zeit immer wieder Probleme. Und ich darf dann an der Info eine Tages Karte beantragen. Irgendwann nervt das,2022-11-29T18:27:52Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,aufgeräumte App mit digitaler Metro Card,2022-11-29T12:47:40Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kein Zugriff auf Sortiment. Unsere App steht zur Zeit nur eingeschränkt zur Verfügung. Was soll ich drunter verstehen.nutzlos.,2022-11-29T11:33:03Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Kann das Sortiment nicht mehr durchsuchen 😕 Warum nicht?? 😕,2022-11-28T18:31:47Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Katastrophal! Nichts funktioniert mehr an dieser App und dies schon seit Tagen. Das schlimmste ist, dass dies bereits bekannt sein muss, aber sich bis heute nicht geändert hat.",2022-11-27T07:42:12Z,5,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Erst konnte die Karte nicht hinzugefügt werden und jetzt erscheint beim anmelden die Meldung ""ein Fehler ist aufgetreten"" was ist das bitte für eine Fehlermeldung?!? Wer soll damit was anfangen können?!?",2022-11-25T16:43:16Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"TOP: Keine Metro Karte dabei haben FLOP: seit dem letzten Update werden Aktionen und Gutscheine nicht mehr geladen und die App steht ""nur eingeschränkt"" zur Verfügung",2022-11-25T15:09:15Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Das Anzeigen der Prospekte funktioniert gut. Leider lässt sich die Metro-Karte nicht hinzufügen. Das Melden dieses Fehlers über die App schlägt ebenfalls fehl, da die Nachricht nicht zugestellt werden kann.",2022-11-25T14:35:07Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Na ja, Begeisterung hält sich in Grenzen. Die App funktioniert öfters Mal nicht. Letzten konnte der Strichcode am Eingang nicht eingelesen werden. Jetzt funktioniert Login nicht. Der Coupon für Bf wird nicht angezeigt. Gut ist anders.",2022-11-25T09:30:23Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich kann mich nicht einloggen. Es erscheint ständig die Meldung ""Es ist ein Fehler aufgetreten""",2022-11-24T18:28:43Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Eigentlich war ich bisher zufrieden, aber seit dem Update bom 21.11.2022 kann ich mich nicht mehr in der App einloggen. ""Ein Fehler ist aufgetreten."" Selbst Löschung aller App-Daten oder Neuinstallation ändert nix.",2022-11-24T14:35:51Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Geht einfach gut,2022-11-23T17:59:54Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich kann mich nicht anmelden, ständig kommt eine Fehlermeldung. Völlig unbrauchbar.",2022-11-23T14:26:49Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Erstkontakt mit der App ist schon negativ. Ich kann mich mit meinen Nutzerdaten nicht einloggen, laufe direkt in eine Fehlermeldung. Über die Browserversion klappt der Login aber problemlos. So nutzt mir die App nichts und fliegt wieder runter!",2022-11-23T11:48:32Z,4,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Es treten Fehler auf. Ich kann mich nicht anmelden.,2022-11-23T10:13:15Z,0,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Die Karte wird nicht eingescannt,2022-11-21T19:50:08Z,1,3.46.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Nach Update funktioniert sie gar nicht mehr. Vorher kam ich nur nicht rein.,2022-11-17T13:13:24Z,2,3.45.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich kann auch meine Karte nicht Scannen,2022-11-12T06:49:59Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Ich kann mich leider überhaupt nicht einloggen in die App. Trotz Online Registrierung und Passwort zurücksetzen kommt immer die Meldung - ein Fehler ist aufgetreten. Update: ich hab die App einfach gelassen und habe versucht mich paar Tage später erneut einzuloggen. Es ging alles einwandfrei! Warum auch immer, jetzt passt alles!",2022-11-06T17:07:05Z,1,3.45.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Scannen funktioniert nicht Debug-Information: App-Version: 3.45.2 / 31479 Gerät: motorola moto g(30) Betriebssystem: 12 API 31 Sprache/Region: de_DE (de),2022-11-06T07:39:18Z,0,3.45.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr geile App. Viele Funktionen,2022-11-02T21:11:13Z,0,3.45.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Metro wird digital. Die App ist gut und wird kontinuierlich besser. Knackpunkt ist gegenwärtig eher das hinter der App liegende Wären Wirtschaftssystem.,2022-11-02T17:07:02Z,0,3.45.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Bisschen behäbig und unübersichtlich, aber wer Zeit hat, kommt zuweilen zum Ziel",2022-10-28T20:50:10Z,0,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Die App tut soweit was sie soll, leider ist es nicht mehr möglich einen Markt auszuwählen. Ich wähle meinen Markt und auf der App erscheint nur das Wartesymbol... muss nach einer Weile erfolglos abgebrochen werden. Wahrscheinlich weil der Konzern gehackt wurde, keine live Einsicht in die Filiale möglich.",2022-10-24T12:20:55Z,0,3.45,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit dem Update, kann ich meine Kundenkarte nicht hinzuzufügen. Definitiv kein ""individueller Fehler"", wie unten geschrieben.",2022-10-23T14:56:42Z,0,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Immer wieder Fehler und Probleme, Suchfunktion zeigt alles an, nur nicht das wonach man sucht. Keine Erleichterung und kein Mehrwert. Beschreibungen der Artikel zum Teil absoluter Unsinn und wenn die Sufu mal etwas findet wird einem nicht angezeigt, wo im Markt das Produkt zu finden ist. Alles in allem kaum nutzen aber viel Frust.",2022-10-13T06:30:48Z,1,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Rückständig. Wer braucht ne app wo man nicht kaufen kann und geliefert wird. Wenn ich lesen will gehe ich in eine Bibliothek. Überhaupt sind die Metro alle unerreichbar für die wo kein Auto haben. Versuche mal im Saarland in Ensdorf über die Autobahn zu Fuß oder mit Fahrrad oder Behinderten Rollstuhl zu kommen. Jeder Metro Markt wurde für Fußgänger und Co unerreichbar hinter der Autobahn Straße geparkt. Gerade in Spritmangel und hohe Ölpreise wird das noch interessant. GW gibt's keine ohne FSK?,2022-10-10T09:28:15Z,0,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super app. ganz einfach mit meiner bereits vorhandenen My Metro Login eingeloggt, und ein foto von mir gemacht, und schon kann es losgehen. einfache app, ohne Probleme. Für jedem zu empfehlen. Scan & go und tolle rabattcoupons findet man dort auch.",2022-10-07T23:29:13Z,10,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Digitales Wochenangebot 👍 Passt schon✌️,2022-09-29T12:06:43Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Scannen um reinzukommen kann man, super! Rechnung abrufen funktioniert niiie. Immer Probleme. Push-Up Benachrichtigung kommt aber dann angeblich 'hier herrscht eine gähnende Leere' - geht besser..",2022-09-28T19:49:21Z,0,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super Alles in einem echt kompakt, übersichtlich spitze.",2022-09-28T19:35:11Z,0,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Weit kommt man mit der App leider nicht. Schon bei der Registrierung schlägt das Scannen der Karte fehl. Obwohl diese deutlich und scharf abgebildet ist. Ja natürlich ist der Kamerazugriff aktiviert. Der Barcodescanner (andere App) geht problemlos. Wenn das scannen von Barcodes im Markt dann auch so schlecht geht, bleibe ich doch lieber bei der konventionellen Methode.",2022-09-26T20:07:51Z,17,3.44.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Also macht erst einmal einen guten Eindruck, aber die zweite Firma bzw Karte lässt sich nicht hinzufügen oder muss ich extra eine neue Firma registrieren, wäre natürlich schön wenn man zwei Firmen hat, dass man zwei Karten in der App nutzen kann",2022-09-15T10:20:21Z,0,3.43.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Seit der letzten Aktualisierung funktionieren die Angebote nicht mehr, kundenkarte registrieren funktioniert immer noch nicht, Leute, macht euren Job.",2022-09-01T05:42:59Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Könnte wohl ganz interessant sein, wenn alle Funktionen nutzbar wären. Leider sind die Hinweisfenster so groß, dass sie über den Bildschirm meines Smartpho nes hinausgehen und Schaltflächen gar nicht sichtbar sind, klicken daher nicht möglich. Scrollfunktion oder Zoom ebenfalls nicht vorhanden, somit leider die App für mich nicht nutzbar und gleich wieder deinstalliert:-(",2022-08-25T08:44:42Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,App ist in Ordnung und funktioniert gut......Mitarbeiter vor Ort leider nicht!,2022-08-24T00:41:07Z,0,3.42,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Immer gute Angebote. Preis/Leistungsverhältnis stimmt.,2022-08-22T13:05:07Z,0,3.42,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Was bedeutet Aktivierung ""blau""?",2022-08-19T15:49:31Z,0,3.42.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Warum nur 4 Sterne? Eigentlich ist die App klasse. Eigentlich. Meinen inneren Monk stört allerdings, dass man die Merkliste nicht sortieren kann. Wenn ich händische Einkaufszettel schreibe, dann immer nach Gangfolge, damit ich ne bessere Übersicht habe und nicht am Schluss nochmal zum Anfang zurücklaufen muss. Es bedarf nicht viel, nur eine kleine Sortierfunktion.",2022-08-15T12:05:16Z,8,3.42,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr gut man kann jeder Zeit Angebote ansehn,2022-08-14T10:25:15Z,0,3.42,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Kundenkarte, Preisinformation und Werbeprospekt in einem (unter anderem) und die App läuft zuverlässig und absturzfrei - was will ich mehr.",2022-08-08T10:34:55Z,0,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,App lässt sich seit Wochen nicht öffnen! Samsung Galaxy S21 Ultra,2022-08-05T23:41:17Z,0,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Eigendlich immer zufrieden mit der App. Ich bestelle immer über die App meine Waren. Per Lieferservice. Seit Tagen komme ich nicht mehr auf meinen Warenkorb. Das lädt nur und nix passiert.,2022-08-04T08:30:58Z,0,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Hallo Muss man eine metro karte haben damit man die app benutzen kann oder geht das auch ohne karte. Ich habe keine metro karte wurde aber gerne eine haben wollen,2022-08-02T16:52:18Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Suuuper Sache! Erst gibt's, natürlich NUR per App, für heute 10% auf alles...dann gibt's aber leider kein Gutschein in der App...nachdem man dann notgedrungen dennoch seine Besorgungen erledigt hat, kommt am Nachmittag die Meldung: Fehler behoben! Gutschein ist jetzt verfügbar! Vielen Dank für's Locken, immerhin hat das funktioniert 😒",2022-08-02T14:20:10Z,0,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Soweit ok. Alles zur Hand. Prima wären jetzt noch die persönlichen Gutscheine und Rabatte. Leider ist das Sortiment immer noch nicht abrufbar? Kategorien sind nicht vorhanden? So kann man keine Einkaufsliste erstellen? Ohne Sortiment kein Einkauf? 1 Stern Abzug weil sich nichts geändert hat.,2022-08-01T19:00:24Z,4,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Sorry, der Mehrwert der App erschließt sich nicht mir. Den Karten-Code kann ich in jeder Wallet-App speichern. Da man das Bild selbst ändern kann, ist das auch kein Sicherheitsmerkmal. D.h. das Argument des Bildes und das ""wabernde"" Logo verhindert nicht, dass man den Code weitergeben kann. Stattdessen bin ich gezwungen eine weiter App zu haben. Bitte auch Wallets zulassen. Danke.",2022-07-27T14:16:47Z,2,3.41.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Die neuen Features sind super, leider gehen die Rabattaktionen nicht, wenn man auf ""zum Cupon"" klickt passiert nichts, es kommt ganz kurz der Seitenladestatus. Zu den Angeboten funktioniert. Samsung S22",2022-07-25T09:59:49Z,0,3.41.1,de
